,t,V1,V2
0,101.35173845291138,-0.000247715,-0.000180519
1,102.3975419998169,-0.000255598,-0.00017399
2,103.44205379486084,-0.000261943,-0.000168373
3,104.48758721351624,-0.000265314,-0.000163615
4,105.5313446521759,-0.000267492,-0.00016044
5,106.5757782459259,-0.000268748,-0.000158239
6,107.61962842941284,-0.000269471,-0.000156772
7,108.66393327713013,-0.000269837,-0.00015563
8,109.70871329307556,-0.000269973,-0.000154435
9,110.75327372550964,-0.000270298,-0.000153974
10,111.79673790931702,-0.000269722,-0.000153649
11,112.84147071838379,-0.000269565,-0.000153377
12,113.88587474822998,-0.00026945,-0.000153062
13,114.92933392524719,-0.000269712,-0.00015169
14,115.97395133972168,-0.000269314,-0.000151166
15,117.01813316345215,-0.000269136,-0.000150977
16,118.06218814849854,-0.00026924,-0.000150736
17,119.10582995414734,-0.000269178,-0.00015039
18,120.15084958076477,-0.000268989,-0.000150233
19,121.19657850265503,-0.000268926,-0.000149279
20,122.24157977104187,-0.000268319,-0.000149395
21,123.28698182106018,-0.000268822,-0.000148787
22,124.33188152313232,-0.000268508,-0.000147865
23,125.37782287597656,-0.00026833,-0.000147687
24,126.42310976982117,-0.000268267,-0.000147173
25,127.4668562412262,-0.000268476,-0.000147058
26,128.511647939682,-0.000268078,-0.000146471
27,129.55500769615173,-0.000267649,-0.000146261
28,130.59888672828674,-0.000267848,-0.000145769
29,131.64384055137634,-0.000267534,-0.000145454
30,132.68795943260193,-0.000267649,-0.000144878
31,133.73238801956177,-0.000267733,-0.000144647
32,134.77603936195374,-0.00026744,-0.000144448
33,135.819726228714,-0.000267303,-0.000143935
34,136.86368942260742,-0.000267199,-0.000143704
35,137.90797328948975,-0.000267063,-0.000144207
36,138.95194602012634,-0.000267094,-0.000143851
37,139.9961485862732,-0.000266958,-0.000143013
38,141.04082894325256,-0.00026701,-0.000142814
39,142.08428311347961,-0.000266497,-0.000142499
40,143.12912917137146,-0.000266916,-0.000142499
41,144.17503333091736,-0.000266581,-0.000142017
42,145.2202742099762,-0.000266623,-0.000141703
43,146.26480293273926,-0.000266518,-0.000141357
44,147.30985355377197,-0.00026655,-0.000141242
45,148.35526418685913,-0.000266476,-0.000140948
46,149.39986729621887,-0.000266424,-0.000140571
47,150.44480228424072,-0.000266194,-0.000140099
48,151.48870277404785,-0.000266037,-0.000140173
49,152.53256821632385,-0.000266277,-0.000139638
50,153.57617449760437,-0.000266236,-0.000139261
51,154.62103033065796,-0.000266047,-0.000138873
52,155.66670560836792,-0.000266037,-0.000139146
53,156.71111679077148,-0.000266037,-0.00013836
54,157.75464153289795,-0.000265911,-0.000138171
55,158.79853320121765,-0.000265754,-0.000137637
56,159.84322547912598,-0.00026589,-0.000137291
57,160.88681650161743,-0.000265806,-0.000137532
58,161.93133807182312,-0.000265429,-0.000136788
59,162.97546482086182,-0.000265503,-0.000136652
60,164.01910662651062,-0.000265534,-0.000135698
61,165.06449508666992,-0.000265335,-0.000136463
62,166.1083688735962,-0.000265283,-0.000135908
63,167.15401005744934,-0.000265513,-0.000135541
64,168.19837379455566,-0.000265073,-0.0001353
65,169.24389386177063,-0.000265052,-0.000134671
66,170.28917241096497,-0.000264979,-0.000134472
67,171.33429527282715,-0.000264885,-0.000134252
68,172.37869024276733,-0.000264812,-0.000134095
69,173.42328596115112,-0.000265126,-0.000133655
70,174.46713542938232,-0.000264906,-0.000133728
71,175.510329246521,-0.000265157,-0.00013333
72,176.55534076690674,-0.000264581,-0.000133246
73,177.59987831115723,-0.000264665,-0.000132827
74,178.64447617530823,-0.000264885,-0.000131988
75,179.6888608932495,-0.000264958,-0.000132114
76,180.73276472091675,-0.000264822,-0.000132062
77,181.77650785446167,-0.00026455,-0.000132009
78,182.82036113739014,-0.000264864,-0.000131045
79,183.86466670036316,-0.000264508,-0.000131087
80,184.90947604179382,-0.000264393,-0.000131234
81,185.95354747772217,-0.000264875,-0.000130794
82,186.99790382385254,-0.000264257,-0.0001305
83,188.04261684417725,-0.000264204,-0.000131003
84,189.08748507499695,-0.000264257,-0.000130113
85,190.13245248794556,-0.000264257,-0.000129672
86,191.1775689125061,-0.000264257,-0.000129589
87,192.22360229492188,-0.000264121,-0.000129086
88,193.26889944076538,-0.000264068,-0.000129044
89,194.313218832016,-0.000264037,-0.000129148
90,195.3576500415802,-0.000264058,-0.000128603
91,196.40123987197876,-0.000263608,-0.00012852
92,197.4455497264862,-0.000264435,-0.000128928
93,198.48970770835876,-0.000264068,-0.000127797
94,199.53457045555115,-0.000263859,-0.000127891
95,200.57936334609985,-0.000263943,-0.000127807
